y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
6,57,97,1,CA,Nevada County Total Migration-Same State,2779,4726,405783
6,57,97,3,CA,Nevada County Total Migration-Different State,826,1316,74617
6,57,6,57,CA,Nevada County Non-migrants,40643,75808,4381335
6,57,6,61,CA,Placer County,580,1006,54042
6,57,6,67,CA,Sacramento County,310,485,35620
6,57,6,13,CA,Contra Costa County,199,361,54187
6,57,6,1,CA,Alameda County,186,320,31772
6,57,6,85,CA,Santa Clara County,145,281,32763
6,57,6,75,CA,San Francisco County,139,218,47412
6,57,32,31,NV,Washoe County,133,220,15173
6,57,6,37,CA,Los Angeles County,109,175,15766
6,57,6,17,CA,El Dorado County,88,149,7214
6,57,6,81,CA,San Mateo County,84,150,17402
6,57,6,115,CA,Yuba County,81,164,4780
6,57,6,87,CA,Santa Cruz County,73,121,8774
6,57,6,73,CA,San Diego County,71,122,7735
6,57,6,97,CA,Sonoma County,71,114,6328
6,57,6,41,CA,Marin County,55,91,9145
6,57,6,7,CA,Butte County,48,75,2274
6,57,6,59,CA,Orange County,46,65,5578
6,57,6,95,CA,Solano County,39,65,3523
6,57,6,65,CA,Riverside County,37,63,2405
6,57,6,113,CA,Yolo County,35,60,3622
6,57,6,111,CA,Ventura County,33,51,2428
6,57,6,53,CA,Monterey County,31,51,4243
6,57,6,77,CA,San Joaquin County,31,52,2480
6,57,4,13,AZ,Maricopa County,27,46,2061
6,57,6,101,CA,Sutter County,25,45,2574
6,57,6,55,CA,Napa County,23,40,1585
6,57,6,79,CA,San Luis Obispo County,23,41,2189
6,57,6,83,CA,Santa Barbara County,21,35,1296
6,57,6,19,CA,Fresno County,20,32,2633
6,57,58,0,SS,Other flows - Same State,176,298,13784
6,57,59,0,DS,Other flows - Different State,666,1050,57384
6,57,59,1,DS,Other flows - Northeast,84,102,9675
6,57,59,3,DS,Other flows - Midwest,83,132,6859
6,57,59,5,DS,Other flows - South,179,310,15240
6,57,59,7,DS,Other flows - West,320,506,25610
6,57,57,9,FR,Foreign - Other flows,-1,-1,-1
6,59,96,0,CA,Orange County Total Migration-US and Foreign,59585,96611,6837899
6,59,97,0,CA,Orange County Total Migration-US,59433,96296,6828462
6,59,97,1,CA,Orange County Total Migration-Same State,40937,66361,4649797
6,59,97,3,CA,Orange County Total Migration-Different State,18496,29935,2178665
6,59,98,0,CA,Orange County Total Migration-Foreign,152,315,9438
6,59,6,59,CA,Orange County Non-migrants,1279114,2509438,168700087
6,59,6,37,CA,Los Angeles County,21267,34853,2384364
6,59,6,65,CA,Riverside County,5613,9598,457861
6,59,6,73,CA,San Diego County,3305,4901,326479
6,59,6,71,CA,San Bernardino County,3291,5348,282419
6,59,6,85,CA,Santa Clara County,1218,2087,312733
6,59,4,13,AZ,Maricopa County,1008,1612,127266
6,59,32,3,NV,Clark County,835,1390,92902
6,59,6,1,CA,Alameda County,786,1233,150160
6,59,53,33,WA,King County,730,1239,157039
6,59,6,75,CA,San Francisco County,610,821,160832
6,59,6,111,CA,Ventura County,587,874,74468
6,59,17,31,IL,Cook County,515,819,112075
6,59,6,13,CA,Contra Costa County,492,855,79846
6,59,6,67,CA,Sacramento County,452,704,57730
6,59,6,81,CA,San Mateo County,445,768,118828
6,59,6,29,CA,Kern County,337,506,24845
6,59,36,61,NY,New York County,319,466,69984
6,59,48,201,TX,Harris County,318,562,36089
6,59,6,83,CA,Santa Barbara County,298,414,26933
6,59,15,3,HI,Honolulu County,283,474,28386
6,59,48,113,TX,Dallas County,257,395,40611
6,59,6,19,CA,Fresno County,255,409,19799
6,59,49,35,UT,Salt Lake County,226,379,20520
6,59,26,125,MI,Oakland County,225,382,34700
6,59,6,79,CA,San Luis Obispo County,214,286,14334
6,59,36,47,NY,Kings County,196,282,24384
6,59,41,51,OR,Multnomah County,191,276,19618
6,59,48,453,TX,Travis County,191,290,22641
6,59,8,31,CO,Denver County,183,267,31131
6,59,36,81,NY,Queens County,173,276,14976
6,59,25,17,MA,Middlesex County,171,264,24004
6,59,51,59,VA,Fairfax County,169,301,28535
6,59,53,61,WA,Snohomish County,169,323,19991
6,59,48,439,TX,Tarrant County,157,268,16508
6,59,57,5,FR,Foreign - APO/FPO ZIPs,152,315,9438
6,59,6,77,CA,San Joaquin County,151,235,11411
6,59,6,61,CA,Placer County,150,253,21797
6,59,6,53,CA,Monterey County,146,231,9066
6,59,41,67,OR,Washington County,145,256,15195
6,59,4,19,AZ,Pima County,135,220,11858
6,59,48,85,TX,Collin County,135,260,20005
6,59,48,29,TX,Bexar County,130,228,10013
6,59,25,25,MA,Suffolk County,122,161,16321
6,59,6,97,CA,Sonoma County,121,169,14755
6,59,4,15,AZ,Mohave County,117,191,14047
6,59,53,53,WA,Pierce County,117,199,7163
6,59,6,107,CA,Tulare County,115,203,5947
6,59,13,121,GA,Fulton County,113,180,13293
6,59,8,41,CO,El Paso County,111,182,6362
6,59,27,53,MN,Hennepin County,111,188,20319
6,59,6,99,CA,Stanislaus County,110,169,5696
6,59,12,86,FL,Miami-Dade County,109,181,11607
6,59,16,1,ID,Ada County,109,178,6083
6,59,24,31,MD,Montgomery County,109,192,13753
6,59,32,31,NV,Washoe County,106,158,10655
6,59,6,95,CA,Solano County,105,168,8808
6,59,39,49,OH,Franklin County,104,155,9643
6,59,26,163,MI,Wayne County,102,162,12383
6,59,48,121,TX,Denton County,101,202,11816
6,59,12,11,FL,Broward County,98,136,9291
6,59,11,1,DC,District of Columbia,97,133,12544
6,59,49,49,UT,Utah County,94,193,15117
6,59,34,17,NJ,Hudson County,93,158,12545
6,59,37,119,NC,Mecklenburg County,93,132,13210
6,59,6,41,CA,Marin County,92,176,27495
6,59,12,99,FL,Palm Beach County,88,125,9283
6,59,17,43,IL,DuPage County,88,167,17602
6,59,34,3,NJ,Bergen County,88,162,12689
6,59,8,5,CO,Arapahoe County,87,143,10713
6,59,4,25,AZ,Yavapai County,86,120,5183
6,59,6,87,CA,Santa Cruz County,86,118,9497
6,59,12,95,FL,Orange County,86,131,8652
6,59,48,491,TX,Williamson County,82,155,11851
6,59,29,189,MO,St. Louis County,81,151,9668
6,59,13,135,GA,Gwinnett County,79,137,4007
6,59,8,35,CO,Douglas County,78,137,14947
6,59,41,5,OR,Clackamas County,77,138,13197
6,59,37,183,NC,Wake County,76,125,12099
6,59,42,3,PA,Allegheny County,76,111,16661
6,59,42,101,PA,Philadelphia County,75,106,8743
6,59,6,17,CA,El Dorado County,73,102,6611
6,59,6,113,CA,Yolo County,73,95,4096
6,59,53,11,WA,Clark County,73,105,4814
6,59,39,35,OH,Cuyahoga County,70,107,6687
6,59,36,59,NY,Nassau County,68,115,6646
6,59,8,59,CO,Jefferson County,66,84,5170
6,59,26,161,MI,Washtenaw County,66,101,6883
6,59,17,97,IL,Lake County,64,156,16976
6,59,36,103,NY,Suffolk County,63,91,4943
6,59,25,21,MA,Norfolk County,62,94,9447
6,59,8,13,CO,Boulder County,61,96,6327
6,59,8,69,CO,Larimer County,61,82,3712
6,59,48,141,TX,El Paso County,61,106,4399
6,59,6,25,CA,Imperial County,58,89,2699
6,59,9,190,CT,Western Connecticut Planning Regi,57,118,14858
6,59,35,1,NM,Bernalillo County,57,93,4730
6,59,48,157,TX,Fort Bend County,57,122,6372
6,59,12,57,FL,Hillsborough County,55,87,4594
6,59,51,107,VA,Loudoun County,54,102,6166
6,59,9,110,CT,Capitol Planning Region,53,84,3804
6,59,47,37,TN,Davidson County,53,68,3361
6,59,51,13,VA,Arlington County,53,83,8268
6,59,53,63,WA,Spokane County,53,81,2549
6,59,6,7,CA,Butte County,52,78,3279
6,59,36,119,NY,Westchester County,52,85,7882
6,59,53,35,WA,Kitsap County,52,75,3211
6,59,6,23,CA,Humboldt County,50,54,2078
6,59,41,39,OR,Lane County,50,71,5433
6,59,42,91,PA,Montgomery County,49,97,8191
6,59,6,47,CA,Merced County,48,62,2760
6,59,18,97,IN,Marion County,48,69,2352
6,59,20,91,KS,Johnson County,48,110,7920
6,59,34,23,NJ,Middlesex County,46,79,5226
6,59,34,27,NJ,Morris County,46,76,6716
6,59,55,79,WI,Milwaukee County,45,64,3401
6,59,4,21,AZ,Pinal County,44,62,3036
6,59,6,89,CA,Shasta County,44,78,3558
6,59,24,3,MD,Anne Arundel County,44,62,3544
6,59,40,109,OK,Oklahoma County,44,74,2629
6,59,12,31,FL,Duval County,43,62,2693
6,59,15,9,HI,Maui County,43,65,3987
6,59,39,61,OH,Hamilton County,43,68,3820
6,59,13,89,GA,DeKalb County,42,66,4058
6,59,8,1,CO,Adams County,41,58,2351
6,59,36,29,NY,Erie County,41,70,4628
6,59,9,170,CT,South Central Connecticut Plannin,40,74,4380
6,59,12,103,FL,Pinellas County,40,64,2847
6,59,15,1,HI,Hawaii County,40,60,1889
6,59,24,5,MD,Baltimore County,40,60,3282
6,59,24,510,MD,Baltimore city,40,58,4675
6,59,29,95,MO,Jackson County,40,65,2492
6,59,51,153,VA,Prince William County,40,85,3202
6,59,6,55,CA,Napa County,39,67,4667
6,59,26,99,MI,Macomb County,39,59,3561
6,59,48,339,TX,Montgomery County,39,75,7846
6,59,55,25,WI,Dane County,39,56,3233
6,59,4,27,AZ,Yuma County,38,74,1217
6,59,41,17,OR,Deschutes County,38,68,4058
6,59,49,53,UT,Washington County,38,64,3388
6,59,47,157,TN,Shelby County,37,63,3507
6,59,51,810,VA,Virginia Beach city,37,68,2367
6,59,6,31,CA,Kings County,35,49,1347
6,59,16,55,ID,Kootenai County,35,53,3642
6,59,21,111,KY,Jefferson County,35,57,3327
6,59,41,29,OR,Jackson County,35,53,3640
6,59,34,35,NJ,Somerset County,34,55,4700
6,59,12,9,FL,Brevard County,33,56,2609
6,59,12,71,FL,Lee County,33,47,2612
6,59,29,510,MO,St. Louis city,33,41,2914
6,59,34,13,NJ,Essex County,33,67,4285
6,59,37,133,NC,Onslow County,33,57,1647
6,59,49,11,UT,Davis County,33,79,4055
6,59,27,123,MN,Ramsey County,32,54,2446
6,59,42,29,PA,Chester County,32,57,3752
6,59,44,7,RI,Providence County,32,45,3461
6,59,47,187,TN,Williamson County,32,74,5169
6,59,1,89,AL,Madison County,31,40,2563
6,59,17,197,IL,Will County,31,44,2416
6,59,51,510,VA,Alexandria city,31,46,3963
6,59,19,153,IA,Polk County,30,51,2067
6,59,48,41,TX,Brazos County,30,45,2165
6,59,2,20,AK,Anchorage Municipality,29,49,2411
6,59,4,5,AZ,Coconino County,29,45,2308
6,59,6,57,CA,Nevada County,29,42,1835
6,59,13,67,GA,Cobb County,29,49,2352
6,59,24,33,MD,Prince George's County,29,52,2538
6,59,8,123,CO,Weld County,28,46,1495
6,59,25,9,MA,Essex County,28,44,1994
6,59,34,25,NJ,Monmouth County,28,43,3870
6,59,34,31,NJ,Passaic County,28,46,3335
6,59,36,5,NY,Bronx County,28,47,2716
6,59,37,81,NC,Guilford County,28,45,2220
6,59,51,710,VA,Norfolk city,28,45,2621
6,59,6,39,CA,Madera County,27,49,1056
6,59,6,45,CA,Mendocino County,27,35,1891
6,59,15,7,HI,Kauai County,27,41,1955
6,59,18,57,IN,Hamilton County,27,50,2156
6,59,42,45,PA,Delaware County,27,43,2820
6,59,26,81,MI,Kent County,26,42,2449
6,59,41,47,OR,Marion County,26,40,1263
6,59,10,3,DE,New Castle County,25,44,2148
6,59,12,115,FL,Sarasota County,25,37,3776
6,59,18,157,IN,Tippecanoe County,25,34,1310
6,59,22,71,LA,Orleans Parish,25,38,2328
6,59,31,55,NE,Douglas County,25,35,1779
6,59,36,55,NY,Monroe County,25,31,1154
6,59,37,63,NC,Durham County,25,37,2000
6,59,40,143,OK,Tulsa County,25,44,1728
6,59,45,19,SC,Charleston County,25,40,2911
6,59,48,27,TX,Bell County,25,43,1049
6,59,53,73,WA,Whatcom County,25,38,1897
6,59,8,14,CO,Broomfield County,24,35,3383
6,59,24,27,MD,Howard County,24,54,3296
6,59,47,149,TN,Rutherford County,24,45,1277
6,59,12,21,FL,Collier County,22,35,3687
6,59,17,19,IL,Champaign County,22,35,2436
6,59,34,5,NJ,Burlington County,22,33,2448
6,59,47,93,TN,Knox County,22,27,1722
6,59,20,173,KS,Sedgwick County,21,37,1564
6,59,33,11,NH,Hillsborough County,21,35,2561
6,59,42,17,PA,Bucks County,21,35,2822
6,59,12,33,FL,Escambia County,20,30,1096
6,59,22,51,LA,Jefferson Parish,20,41,1160
6,59,45,13,SC,Beaufort County,20,30,1634
6,59,58,0,SS,Other flows - Same State,136,182,7815
6,59,59,0,DS,Other flows - Different State,4348,6813,371338
6,59,59,1,DS,Other flows - Northeast,700,1070,65897
6,59,59,3,DS,Other flows - Midwest,1084,1700,96488
6,59,59,5,DS,Other flows - South,1750,2784,129416
6,59,59,7,DS,Other flows - West,814,1259,79537
6,59,57,9,FR,Foreign - Other flows,-1,-1,-1
6,61,96,0,CA,Placer County Total Migration-US and Foreign,14556,26880,1693453
6,61,97,0,CA,Placer County Total Migration-US,14511,26782,1690182
6,61,97,1,CA,Placer County Total Migration-Same State,11857,22029,1422490
6,61,97,3,CA,Placer County Total Migration-Different State,2654,4753,267692
6,61,98,0,CA,Placer County Total Migration-Foreign,45,98,3271
6,61,6,61,CA,Placer County Non-migrants,156520,327755,20923932
6,61,6,67,CA,Sacramento County,4975,9140,459957
6,61,6,85,CA,Santa Clara County,786,1642,159288
6,61,6,1,CA,Alameda County,658,1398,120803
6,61,6,13,CA,Contra Costa County,566,1157,91932
6,61,6,57,CA,Nevada County,504,817,85285
6,61,6,17,CA,El Dorado County,414,697,38472
6,61,6,81,CA,San Mateo County,380,774,67718
6,61,6,37,CA,Los Angeles County,352,611,36101
6,61,6,113,CA,Yolo County,267,468,26582
6,61,6,95,CA,Solano County,235,439,22538
6,61,6,73,CA,San Diego County,219,381,22946
6,61,6,59,CA,Orange County,217,402,23031
6,61,32,31,NV,Washoe County,206,326,27769
6,61,6,115,CA,Yuba County,195,387,13472
6,61,6,77,CA,San Joaquin County,193,345,16909
6,61,6,97,CA,Sonoma County,176,307,19452
6,61,6,75,CA,San Francisco County,170,285,50292
6,61,6,7,CA,Butte County,141,229,9074
6,61,6,101,CA,Sutter County,132,253,11748
6,61,4,13,AZ,Maricopa County,121,200,11551
6,61,6,65,CA,Riverside County,114,194,10830
6,61,6,87,CA,Santa Cruz County,91,145,11084
6,61,6,41,CA,Marin County,90,182,17655
6,61,32,3,NV,Clark County,90,180,6972
6,61,6,99,CA,Stanislaus County,85,162,8769
6,61,6,19,CA,Fresno County,83,147,7098
6,61,6,53,CA,Monterey County,75,120,10491
6,61,6,89,CA,Shasta County,73,139,6281
6,61,6,71,CA,San Bernardino County,68,125,5202
6,61,53,33,WA,King County,64,134,8669
6,61,6,111,CA,Ventura County,59,106,7005
6,61,6,55,CA,Napa County,58,87,5519
6,61,6,79,CA,San Luis Obispo County,56,99,4616
6,61,57,5,FR,Foreign - APO/FPO ZIPs,45,98,3271
6,61,6,29,CA,Kern County,44,98,4811
6,61,15,3,HI,Honolulu County,42,98,2910
6,61,6,23,CA,Humboldt County,41,70,3007
6,61,6,5,CA,Amador County,40,70,3293
6,61,6,83,CA,Santa Barbara County,40,60,3632
6,61,41,51,OR,Multnomah County,35,50,2103
6,61,17,31,IL,Cook County,33,55,4222
6,61,49,49,UT,Utah County,33,74,2557
6,61,16,1,ID,Ada County,31,69,2408
6,61,49,35,UT,Salt Lake County,29,47,2465
6,61,41,29,OR,Jackson County,28,46,2655
6,61,53,53,WA,Pierce County,28,47,1628
6,61,6,9,CA,Calaveras County,26,51,2756
6,61,6,45,CA,Mendocino County,26,46,2547
6,61,48,201,TX,Harris County,26,51,2051
6,61,6,107,CA,Tulare County,24,52,2689
6,61,32,510,NV,Carson City,24,33,3429
6,61,48,439,TX,Tarrant County,24,43,1429
6,61,6,47,CA,Merced County,23,42,1801
6,61,48,453,TX,Travis County,23,42,2974
6,61,6,63,CA,Plumas County,22,44,2314
6,61,8,41,CO,El Paso County,21,26,933
6,61,41,67,OR,Washington County,20,34,2147
6,61,58,0,SS,Other flows - Same State,139,264,13545
6,61,59,0,DS,Other flows - Different State,1776,3201,172176
6,61,59,1,DS,Other flows - Northeast,248,450,29766
6,61,59,3,DS,Other flows - Midwest,267,500,27903
6,61,59,5,DS,Other flows - South,661,1221,58472
6,61,59,7,DS,Other flows - West,600,1030,56034
6,61,57,9,FR,Foreign - Other flows,-1,-1,-1
6,63,96,0,CA,Plumas County Total Migration-US and Foreign,523,886,44127
6,63,97,0,CA,Plumas County Total Migration-US,523,886,44127
6,63,97,1,CA,Plumas County Total Migration-Same State,365,615,33285
6,63,97,3,CA,Plumas County Total Migration-Different State,158,271,10842
6,63,6,63,CA,Plumas County Non-migrants,7096,13543,568918
6,63,32,31,NV,Washoe County,74,129,5331
6,63,6,7,CA,Butte County,34,59,1678
6,63,6,35,CA,Lassen County,34,69,2332
6,63,6,67,CA,Sacramento County,23,39,1730
6,63,58,0,SS,Other flows - Same State,274,448,27545
6,63,59,0,DS,Other flows - Different State,84,142,5512
6,63,59,1,DS,Other flows - Northeast,-1,-1,-1
6,63,59,3,DS,Other flows - Midwest,-1,-1,-1
6,63,59,5,DS,Other flows - South,-1,-1,-1
6,63,59,7,DS,Other flows - West,84,142,5512
6,63,57,9,FR,Foreign - Other flows,-1,-1,-1
6,65,96,0,CA,Riverside County Total Migration-US and Foreign,60407,113590,4873967
6,65,97,0,CA,Riverside County Total Migration-US,60149,112975,4858076
6,65,97,1,CA,Riverside County Total Migration-Same State,47059,89769,3709799
6,65,97,3,CA,Riverside County Total Migration-Different State,13090,23206,1148276
6,65,98,0,CA,Riverside County Total Migration-Foreign,258,615,15891
6,65,6,65,CA,Riverside County Non-migrants,888463,1855694,67718488
6,65,6,37,CA,Los Angeles County,13038,24863,1070710
6,65,6,71,CA,San Bernardino County,11769,22524,746904
6,65,6,59,CA,Orange County,9452,18604,789680
6,65,6,73,CA,San Diego County,7496,14864,593581
6,65,4,13,AZ,Maricopa County,800,1391,44728
6,65,32,3,NV,Clark County,777,1379,35186
6,65,6,25,CA,Imperial County,446,846,16589
6,65,6,111,CA,Ventura County,438,785,40012
6,65,6,85,CA,Santa Clara County,433,709,64452
6,65,53,33,WA,King County,424,719,104151
6,65,6,29,CA,Kern County,360,618,17044
6,65,6,1,CA,Alameda County,359,605,42838
6,65,6,67,CA,Sacramento County,304,528,25173
6,65,6,75,CA,San Francisco County,286,379,62714
6,65,57,5,FR,Foreign - APO/FPO ZIPs,258,615,15891
6,65,6,13,CA,Contra Costa County,252,470,33967
6,65,17,31,IL,Cook County,236,380,25957
6,65,6,19,CA,Fresno County,227,391,11476
6,65,15,3,HI,Honolulu County,214,454,16731
6,65,4,15,AZ,Mohave County,195,340,9563
6,65,6,83,CA,Santa Barbara County,195,318,12879
6,65,48,201,TX,Harris County,174,304,10073
6,65,6,81,CA,San Mateo County,166,252,39133
6,65,53,53,WA,Pierce County,152,291,15545
6,65,41,51,OR,Multnomah County,149,219,13471
6,65,4,19,AZ,Pima County,140,236,9837
6,65,6,53,CA,Monterey County,138,247,9539
6,65,6,97,CA,Sonoma County,138,200,13199
6,65,6,77,CA,San Joaquin County,132,235,8252
6,65,6,79,CA,San Luis Obispo County,129,186,8003
6,65,53,61,WA,Snohomish County,129,265,17581
6,65,32,31,NV,Washoe County,112,177,10546
6,65,48,113,TX,Dallas County,112,210,13607
6,65,6,95,CA,Solano County,108,195,8367
6,65,49,35,UT,Salt Lake County,106,182,10565
6,65,36,61,NY,New York County,104,146,29122
6,65,48,29,TX,Bexar County,103,194,7242
6,65,8,41,CO,El Paso County,98,210,4504
6,65,6,99,CA,Stanislaus County,97,173,9547
6,65,6,107,CA,Tulare County,97,184,4826
6,65,48,439,TX,Tarrant County,95,189,6970
6,65,4,27,AZ,Yuma County,93,197,4008
6,65,41,67,OR,Washington County,88,172,7738
6,65,6,61,CA,Placer County,86,169,10805
6,65,6,47,CA,Merced County,80,144,3473
6,65,49,49,UT,Utah County,79,171,4959
6,65,8,31,CO,Denver County,78,114,6626
6,65,48,141,TX,El Paso County,78,140,2972
6,65,16,1,ID,Ada County,77,135,5660
6,65,48,85,TX,Collin County,74,164,9396
6,65,37,133,NC,Onslow County,72,158,3954
6,65,53,11,WA,Clark County,72,121,8195
6,65,12,11,FL,Broward County,70,111,5800
6,65,36,47,NY,Kings County,70,113,6269
6,65,6,31,CA,Kings County,69,120,2376
6,65,36,81,NY,Queens County,68,93,3767
6,65,4,21,AZ,Pinal County,67,118,3091
6,65,6,7,CA,Butte County,67,99,3933
6,65,6,87,CA,Santa Cruz County,67,93,10966
6,65,48,453,TX,Travis County,67,119,6893
6,65,4,25,AZ,Yavapai County,66,113,3940
6,65,8,5,CO,Arapahoe County,65,114,5360
6,65,27,53,MN,Hennepin County,65,105,22813
6,65,53,63,WA,Spokane County,65,105,3733
6,65,6,23,CA,Humboldt County,64,93,2834
6,65,6,113,CA,Yolo County,64,91,4008
6,65,51,59,VA,Fairfax County,64,127,9598
6,65,6,41,CA,Marin County,60,91,13705
6,65,48,491,TX,Williamson County,58,122,5638
6,65,53,35,WA,Kitsap County,55,100,4866
6,65,12,95,FL,Orange County,54,93,3302
6,65,12,86,FL,Miami-Dade County,53,83,4613
6,65,17,97,IL,Lake County,52,99,4225
6,65,6,17,CA,El Dorado County,51,83,4820
6,65,13,121,GA,Fulton County,51,77,4631
6,65,35,1,NM,Bernalillo County,51,71,3499
6,65,41,5,OR,Clackamas County,50,77,6554
6,65,6,39,CA,Madera County,49,72,2169
6,65,12,31,FL,Duval County,49,105,3048
6,65,48,121,TX,Denton County,49,101,5388
6,65,26,125,MI,Oakland County,48,88,6598
6,65,39,49,OH,Franklin County,47,78,4600
6,65,53,67,WA,Thurston County,47,89,2894
6,65,48,157,TX,Fort Bend County,46,99,3835
6,65,8,1,CO,Adams County,45,67,2787
6,65,12,99,FL,Palm Beach County,44,68,2400
6,65,11,1,DC,District of Columbia,43,60,4250
6,65,24,31,MD,Montgomery County,43,61,3014
6,65,26,163,MI,Wayne County,43,80,4066
6,65,8,59,CO,Jefferson County,42,69,2821
6,65,12,57,FL,Hillsborough County,42,86,4091
6,65,4,5,AZ,Coconino County,40,46,2148
6,65,6,109,CA,Tuolumne County,40,55,1326
6,65,25,17,MA,Middlesex County,39,56,4005
6,65,39,35,OH,Cuyahoga County,39,65,3352
6,65,45,13,SC,Beaufort County,39,93,2869
6,65,51,810,VA,Virginia Beach city,39,78,2240
6,65,41,17,OR,Deschutes County,38,68,4738
6,65,6,55,CA,Napa County,37,67,6769
6,65,48,339,TX,Montgomery County,37,72,2348
6,65,53,73,WA,Whatcom County,37,60,4147
6,65,4,12,AZ,La Paz County,36,61,1611
6,65,15,1,HI,Hawaii County,36,53,2372
6,65,37,51,NC,Cumberland County,36,69,1475
6,65,41,29,OR,Jackson County,36,59,3016
6,65,13,89,GA,DeKalb County,35,52,2357
6,65,49,53,UT,Washington County,35,52,1643
6,65,6,89,CA,Shasta County,34,56,2014
6,65,13,67,GA,Cobb County,34,52,1496
6,65,48,27,TX,Bell County,34,68,1632
6,65,2,20,AK,Anchorage Municipality,33,48,3221
6,65,8,35,CO,Douglas County,33,64,4370
6,65,13,135,GA,Gwinnett County,33,64,3018
6,65,16,27,ID,Canyon County,33,74,2186
6,65,17,43,IL,DuPage County,33,65,4260
6,65,41,39,OR,Lane County,33,49,1629
6,65,41,47,OR,Marion County,32,58,2047
6,65,25,25,MA,Suffolk County,31,38,4123
6,65,31,55,NE,Douglas County,31,58,1867
6,65,40,109,OK,Oklahoma County,31,59,1545
6,65,12,33,FL,Escambia County,29,51,1866
6,65,17,197,IL,Will County,29,62,2409
6,65,47,157,TN,Shelby County,29,43,1681
6,65,24,33,MD,Prince George's County,28,60,3105
6,65,34,17,NJ,Hudson County,28,44,3526
6,65,42,3,PA,Allegheny County,28,51,3865
6,65,42,101,PA,Philadelphia County,28,41,1916
6,65,6,45,CA,Mendocino County,27,32,1173
6,65,6,57,CA,Nevada County,27,44,2729
6,65,16,55,ID,Kootenai County,27,43,3127
6,65,29,189,MO,St. Louis County,27,50,2383
6,65,36,59,NY,Nassau County,27,49,2593
6,65,42,91,PA,Montgomery County,27,41,5768
